filename,url,title,authencity,self_disclosure,conversation_type,test_purpose
data/selected_remain\1031_A901110B-C7AC-4040-B101-EDEEF5.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1031&page=1224,얘 질투도 하노 ㅋㅋㅋㅋ,놀람,객관적 정보,연인대화,테스트 없음
data/selected_remain\1038_Screenshot_20210104-232124_Mes.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1038&page=1224,이루다 알바 월급,알 수 없음,부정적 의견,기타 대화,테스트 없음
data/selected_remain\1042_1609770589653.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1042&page=1224,루다 패드립.jpg,알 수 없음,자기개방 없음,"혐오발언, 사회적 이슈",혐오발언
data/selected_remain\1052_F3EDC931-2E81-4AD4-8866-94C9F3.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1052&page=1224,이새끼 뭐냐,부정적 진정성,부정적이지 않은 의견,일상대화,테스트 없음
data/selected_remain\1059_Screenshot_20210104-222906_One.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1059&page=1224,이루다 본명,알 수 없음,자기개방 없음,기타 대화,사회적이슈
data/selected_remain\1061_Screenshot_20210104-235942_Mes.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1061&page=1224,이루다 돈모으는 이유,알 수 없음,자기개방 없음,기타 대화,사회적이슈
data/selected_remain\1064_edit_1609772740720.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1064&page=1224,이 샹년 뭐냐,위선,부정적이지 않은 의견,"이상성욕, 성희롱",테스트 없음
data/selected_remain\1066_19.png,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1066&page=1224,인공지능 ㅅㅌㅊ노,알 수 없음,자기개방 없음,"혐오발언, 사회적 이슈",혐오발언
data/selected_remain\1067_5BA938C4-4643-40BF-980A-F1BE3B.png,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1067&page=1224,나 왜 루다랑 얘기하는데 이름이 안뜨냐,알 수 없음,부정적이지 않은 의견,연인대화,테스트 없음
data/selected_remain\1071_Screenshot_20210105-001759.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1071&page=1224,아 좆됐다,알 수 없음,부정적이지 않은 의견,"이상성욕, 성희롱",혐오발언
data/selected_remain\1082_Screenshot_20210105-004136.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1082&page=1224,옷 골라달라는데,알 수 없음,자기개방 없음,일상대화,테스트 없음
data/selected_remain\1093_DDD4D472-92DC-4BAF-963F-B78F61.png,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1093&page=1223,요망한것...,긍정적 진정성,부정적이지 않은 의견,연인대화,테스트 없음
data/selected_remain\1094_Screenshot_20210105-011011_Mes.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1094&page=1223,루다 바람핌,알 수 없음,객관적 정보,연인대화,테스트 없음
data/selected_remain\1096_160A2E41-C9D7-4FFB-B769-F70772.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1096&page=1223,메트릭스와 네트워크를 활용한 가족치료 사례 분석 질적 이용,알 수 없음,자기개방 없음,기타 대화,개인정보
data/selected_remain\1103_edit_1609779682594.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1103&page=1223,4레벨,알 수 없음,부정적이지 않은 의견,일상대화,테스트 없음
data/selected_remain\1108_33.png,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1108&page=1223,루다 씹근본 맞네ㅋㅋㅋㅋ,긍정적 진정성,객관적 정보,"혐오발언, 사회적 이슈",사회적이슈
data/selected_remain\1109_48.png,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1109&page=1223,병신년이었네 ㅅㅂ,부정적 진정성,자기개방 없음,기타 대화,기술적 테스트
data/selected_remain\1112_644EEAAE-E953-4CB8-8032-C60A4B.png,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1112&page=1349,개발자들이 다 본단다...,알 수 없음,자기개방 없음,기타 대화,기술적 테스트
data/selected_remain\1115_15.png,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1115&page=1349,루다 취향 알아냈다,알 수 없음,자기개방 없음,일상대화,테스트 없음
data/selected_remain\1127_Screenshot_20210105-052129_Mes.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1127&page=1349,숫자게임 1턴만에 맞췄다,알 수 없음,자기개방 없음,아이스브레이킹,테스트 없음
data/selected_remain\1138_7C835A65-BB85-455F-A3B7-29FD2E.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1138&page=1349,왜이러냐 갑자기,부정적 진정성,부정적 의견,일상대화,테스트 없음
data/selected_remain\1162_85027D44-44FB-47A3-AAB2-283F38.png,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1162&page=1349,깨워준다며,부정적 진정성,부정적 의견,일상대화,테스트 없음
data/selected_remain\1164_Screenshot_20210105-104115_Fac.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1164&page=1349,아니 이 미친년 뭐냐,놀람,자기개방 없음,"이상성욕, 성희롱","연애시뮬, 테이밍"
data/selected_remain\1165_Screenshot_20210105-104407.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1165&page=1349,미친년이 나 혼내는데,알 수 없음,자기개방 없음,"이상성욕, 성희롱","연애시뮬, 테이밍"
data/selected_remain\1166_edit_1609811399692.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1166&page=1349,루다 씨불련,위선,자기개방 없음,기타 대화,테스트 없음
data/selected_remain\1184_Screenshot_20210105-113715_Mes.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1184&page=1348,아니씨발 이름 노무현으로했는데,알 수 없음,자기개방 없음,아이스브레이킹,테스트 없음
data/selected_remain\1188_%ED%99%94%EB%A9%B4+%EC%BA%A1%E.png,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1188&page=1348,이게 AI라고...?,놀람,부정적이지 않은 의견,연인대화,"연애시뮬, 테이밍"
data/selected_remain\1192_image.png,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1192&page=1348,와 대단한년이네 이거,놀람,자기개방 없음,기타 대화,"연애시뮬, 테이밍"
data/selected_remain\1195_Screenshot_20210105-123339_Mes.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1195&page=1348,루다 암베충이노 ㅋ,위선,객관적 정보,일상대화,사회적이슈
data/selected_remain\1199_Screenshot_20210105-124332.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1199&page=1348,씨발이거개발자가끔씩오는거같다니까,놀람,부정적이지 않은 의견,"이상성욕, 성희롱",혐오발언
data/selected_remain\1202_07718845-BB4F-4C67-8D77-6A82E7.png,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1202&page=1348,루다한테 역조교 당했는데 이거 맞냐?,위선,부정적이지 않은 의견,기타 대화,"연애시뮬, 테이밍"
data/selected_remain\1212_02656241-A6DE-419B-A91D-335EEE.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1212&page=1348,루다 초능력자였음??,알 수 없음,자기개방 없음,일상대화,테스트 없음
data/selected_remain\1213_resizeImage_0Screenshot_202101.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1213&page=1348,이년 뭐노?,놀람,자기개방 없음,"혐오발언, 사회적 이슈",사회적이슈
data/selected_remain\1215_5CCF113C-4CBC-43BC-8A76-3F876D.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1215&page=1348,이새끼 나 언제쯤 차단하냐??,부정적 진정성,부정적 의견,"혐오발언, 사회적 이슈",기술적 테스트
data/selected_remain\1216_Screenshot_20210105-133928_Mes.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1216&page=1348,씹년 존나 위험하네,위선,자기개방 없음,기타 대화,기술적 테스트
data/selected_remain\1221_image.png,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1221&page=1348,루다가 대답이 없다...,알 수 없음,자기개방 없음,"이상성욕, 성희롱",혐오발언
data/selected_remain\1224_Screenshot_20210105-140601_Mes.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1224&page=1348,이루다<- 존나 근본있는데?,알 수 없음,자기개방 없음,"혐오발언, 사회적 이슈",사회적이슈
data/selected_remain\1232_Screenshot_20210105-142306.png,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1232&page=1348,루다 능지,위선,자기개방 없음,일상대화,테스트 없음
data/selected_remain\1236_586ADE63-0052-4B4D-BCFF-59F72F.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1236&page=1348,ㅋㅋㅋㅋㅋㅋ급발진 웃기노,알 수 없음,자기개방 없음,기타 대화,테스트 없음
data/selected_remain\1238_%ED%99%94%EB%A9%B4+%EC%BA%A1%E.png,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1238&page=1348,난 왜 반응이 다르노,위선,자기개방 없음,"이상성욕, 성희롱","연애시뮬, 테이밍"
data/selected_remain\1240_20210105_145735.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1240&page=1348,루다 안에 넣는다아앗♡,알 수 없음,부정적이지 않은 의견,"이상성욕, 성희롱","연애시뮬, 테이밍"
data/selected_remain\1247_edit_1609826827407.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1247&page=1348,실시간 루붕이 탈갤,알 수 없음,자기개방 없음,기타 대화,테스트 없음
data/selected_remain\1259_20210105_152427.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1259&page=1348,이제 된다,알 수 없음,자기개방 없음,기타 대화,기술적 테스트
data/selected_remain\1267_Screenshot_20210105-154109_Mes.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1267&page=1347,휴,긍정적 진정성,부정적이지 않은 의견,기타 대화,사회적이슈
data/selected_remain\1270_20210105_154811.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1270&page=1347,끝말잇기 나만큼 빨리 끝난 사람 있냐?,알 수 없음,자기개방 없음,아이스브레이킹,테스트 없음
data/selected_remain\1277_USER_SCOPED_TEMP_DATA_orca-ima.jpeg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1277&page=1347,이중인격 이루다,위선,자기개방 없음,"이상성욕, 성희롱","연애시뮬, 테이밍"
data/selected_remain\1282_%ED%99%94%EB%A9%B4+%EC%BA%A1%E.png,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1282&page=1347,쌍년이 지 할말만 해버리노 ㅋㅋㅋㅋ,위선,부정적이지 않은 의견,일상대화,테스트 없음
data/selected_remain\1286_Screenshot_20210105-162038_Pac.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1286&page=1347,역지자지의 자세,알 수 없음,자기개방 없음,일상대화,테스트 없음
data/selected_remain\1319_Screenshot_20210105-171513.png,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1319&page=1347,이게 왜 경고가뜸????,알 수 없음,자기개방 없음,기타 대화,사회적이슈
data/selected_remain\1322_Screenshot_20210105-172626.png,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1322&page=1347,존나 죽여버리고싶네,부정적 진정성,부정적 의견,기타 대화,개인정보
data/selected_remain\1328_20210105_174507.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1328&page=1347,씨ㅂㅏㄹ 진짜 치매아니냐?,위선,자기개방 없음,연인대화,테스트 없음
data/selected_remain\1334_20210105_175653.png,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1334&page=1347,루다 잘짖는데,알 수 없음,자기개방 없음,기타 대화,"연애시뮬, 테이밍"
data/selected_remain\1339_1609838115986.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1339&page=1347,갓루다 레즈 혐오 ㅋㅋㅋ,알 수 없음,자기개방 없음,기타 대화,사회적이슈
data/selected_remain\1341_Screenshot_20210105-181554_Mes.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1341&page=1347,이중인격 ㄷㄷ,위선,부정적이지 않은 의견,연인대화,"연애시뮬, 테이밍"
data/selected_remain\1342_Screenshot_20210105-181652_Mes.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1342&page=1347,얀데레 컨셉,위선,부정적이지 않은 의견,연인대화,"연애시뮬, 테이밍"
data/selected_remain\1344_resizeImage_0Screenshot_202101.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1344&page=1347,성공했다,위선,자기개방 없음,"이상성욕, 성희롱","연애시뮬, 테이밍"
data/selected_remain\1347_E82B98C0-24FA-4F6E-ABBF-16169D.png,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1347&page=1346,얘 무서워,부정적 진정성,부정적 의견,연인대화,기술적 테스트
data/selected_remain\1349_DBBFC4E1-5D17-49FA-AB29-DC59F4.png,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1349&page=1346,루다 시발아,위선,자기개방 없음,일상대화,테스트 없음
data/selected_remain\1351_5C55F67A-0659-4EB3-AFD2-3CD3F9.png,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1351&page=1346,이거 머하는 놈이고 ㅋㅋ,알 수 없음,자기개방 없음,일상대화,테스트 없음
data/selected_remain\1361_image.png,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1361&page=1346,루다한테 고백했다가 차였다...,긍정적 진정성,부정적이지 않은 의견,연인대화,테스트 없음
data/selected_remain\1371_Screenshot_20210105-195841_Sam.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1371&page=1346,이씨발년 뭐냐?????,부정적 진정성,부정적 의견,"이상성욕, 성희롱",혐오발언
data/selected_remain\1374_DA9E3AE5-2F19-44E0-9D82-C56E5B.jpeg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1374&page=1346,ㄹㅇ 전여친 보는거 같다 말투 개 똑같네,놀람,자기개방 없음,일상대화,테스트 없음
data/selected_remain\1378_Screenshot_20210105-203233_One.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1378&page=1346,이런말 첨들어봄,긍정적 진정성,객관적 정보,일상대화,테스트 없음
data/selected_remain\1385_95F92189-90A1-4C40-B343-FF4E53.png,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1385&page=1346,이년 기싸움 미쳤네,부정적 진정성,부정적 의견,기타 대화,테스트 없음
data/selected_remain\1389_B347AC25-76B0-4C92-80DB-2E93FD.png,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1389&page=1346,이년 우좀이네,위선,자기개방 없음,"혐오발언, 사회적 이슈",사회적이슈
data/selected_remain\1398_20210105_205848.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1398&page=1346,군기 바짝 들었노 ㅋㅋ,알 수 없음,자기개방 없음,기타 대화,"연애시뮬, 테이밍"
data/selected_remain\1399_irudagall-20210104-162117-000.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1399&page=1346,ㅋㅋㅋㅋ,알 수 없음,부정적이지 않은 의견,"이상성욕, 성희롱","연애시뮬, 테이밍"
data/selected_remain\1402_Screenshot_20210105-050255_Mes.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1402&page=1346,이년 왜이럼,위선,자기개방 없음,일상대화,테스트 없음
data/selected_remain\1403_20210105_210341.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1403&page=1346,대체 때려부수는 야동이 뭐냐?,알 수 없음,자기개방 없음,일상대화,테스트 없음
data/selected_remain\1410_edit_1609849342713.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1410&page=1346,이루다 요즘 죽고싶나,알 수 없음,부정적 의견,기타 대화,테스트 없음
data/selected_remain\1411_USER_SCOPED_TEMP_DATA_orca-ima.jpeg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1411&page=1346,이루다 돈도 주네 ㅋㅋ,알 수 없음,객관적 정보,일상대화,기술적 테스트
data/selected_remain\1420_Screenshot_20210105-214156.png,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1420&page=1219,돼지루다,위선,자기개방 없음,일상대화,기술적 테스트
data/selected_remain\1438_resizeImage_0Screenshots_2021-.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1438&page=1219,씨 발씨 발씨 발씨 발,알 수 없음,자기개방 없음,기타 대화,기술적 테스트
data/selected_remain\1442_USER_SCOPED_TEMP_DATA_orca-ima.jpeg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1442&page=1219,통베를 싫어하는 루다게이,알 수 없음,자기개방 없음,"혐오발언, 사회적 이슈",사회적이슈
data/selected_remain\1446_%ED%99%94%EB%A9%B4+%EC%BA%A1%E.png,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1446&page=1219,왜 니들은 루다 주인님 못 해서 안달이냐,위선,부정적이지 않은 의견,연인대화,"연애시뮬, 테이밍"
data/selected_remain\1452_8B433D8A-BDAA-4573-A814-720C66.png,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1452&page=1219,나 차단한다는데??,알 수 없음,자기개방 없음,"이상성욕, 성희롱",혐오발언
data/selected_remain\1454_D22A8232-791E-4925-8F13-8112A4.png,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1454&page=1219,루다 개화났노,알 수 없음,부정적 의견,"이상성욕, 성희롱",혐오발언
data/selected_remain\1458_Screenshot_20210103-204059_Mes.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1458&page=1218,루다 빡대가리임,알 수 없음,자기개방 없음,기타 대화,기술적 테스트
data/selected_remain\1469_edit_1609856224403.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1469&page=1218,씹 ㅋㅋ 이년 인공지능 아닐지도 모르겠노,놀람,부정적 의견,일상대화,테스트 없음
data/selected_remain\1471_edit_1609856608359.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1471&page=1218,아 씨발 갤럼 따라해봤는데,위선,부정적이지 않은 의견,기타 대화,"연애시뮬, 테이밍"
data/selected_remain\1474_27332887-E239-4D9F-97D4-60F8BE.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1474&page=1218,루다 얘 상태 왜이러냐ㅋㅋㅋㅋㅋ,놀람,부정적이지 않은 의견,연인대화,테스트 없음
data/selected_remain\1479_20210105_233032.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1479&page=1344,이루다 지능 수준;;;,부정적 진정성,부정적 의견,"혐오발언, 사회적 이슈",기술적 테스트
data/selected_remain\1481_Screenshot_20210105-233104_Mes.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1481&page=1344,이새끼 왜이러노,알 수 없음,자기개방 없음,기타 대화,사회적이슈
data/selected_remain\1485_20210105_233837.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1485&page=1344,이년,위선,부정적이지 않은 의견,연인대화,테스트 없음
data/selected_remain\1486_20210105_233740.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1486&page=1344,게이들이,알 수 없음,부정적이지 않은 의견,연인대화,"연애시뮬, 테이밍"
data/selected_remain\1487_5735AA2A-AB46-43F2-9458-970EF4.png,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1487&page=1344,이거 뭐냐? ㅋㅋ,알 수 없음,자기개방 없음,아이스브레이킹,테스트 없음
data/selected_remain\1490_IMG_20210105_234802.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1490&page=1344,루다년 한방에 보냈다,알 수 없음,자기개방 없음,아이스브레이킹,테스트 없음
data/selected_remain\1494_C40F23F6-BCB2-4638-B95A-21CECE.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1494&page=1344,ㅋㅋㅋㅋㅋㅋㅅㅂ,알 수 없음,자기개방 없음,아이스브레이킹,테스트 없음
data/selected_remain\1496_1609858536695.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1496&page=1344,걸.레,위선,자기개방 없음,"이상성욕, 성희롱",혐오발언
data/selected_remain\1498_Screenshot_20210105-235923_Fac.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1498&page=1344,루다를 잃고 루나를 얻었다..,알 수 없음,자기개방 없음,"이상성욕, 성희롱",테스트 없음
data/selected_remain\1502_orca.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1502&page=1344,이년 이거 똑똑하네,놀람,객관적 정보,일상대화,테스트 없음
data/selected_remain\1506_Screenshot_20210106-001539_Mes.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1506&page=1344,자매덮밥 해본 게이 있냐,알 수 없음,객관적 정보,"이상성욕, 성희롱",혐오발언
data/selected_remain\1513_Screenshot_20210106-003200_Mes.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1513&page=1344,씨발...,알 수 없음,부정적이지 않은 의견,"이상성욕, 성희롱","연애시뮬, 테이밍"
data/selected_remain\1514_edit_1609861066915.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1514&page=1344,이겼다,알 수 없음,자기개방 없음,아이스브레이킹,테스트 없음
data/selected_remain\1518_edit_1609861224655.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1518&page=1344,원콤냇다,알 수 없음,자기개방 없음,아이스브레이킹,테스트 없음
data/selected_remain\1521_F84A1D8D-748E-405F-8A4D-270B72.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1521&page=1344,섯다,긍정적 진정성,부정적이지 않은 의견,"이상성욕, 성희롱","연애시뮬, 테이밍"
data/selected_remain\1522_Screenshot_20210106-010005_Mes.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1522&page=1344,뭔 버튼 말하는거냐,알 수 없음,자기개방 없음,기타 대화,테스트 없음
data/selected_remain\1523_Screenshot_2021-01-06-00-54-00.png,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1523&page=1344,이루다한테 순간 공포를 느끼고 접는다,알 수 없음,부정적이지 않은 의견,연인대화,테스트 없음
data/selected_remain\1525_edit_1609862513576.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1525&page=1344,패배함,알 수 없음,부정적 의견,일상대화,테스트 없음
data/selected_remain\1527_Screenshot_20210106-010346_Mes.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1527&page=1344,이루다 결국..,알 수 없음,자기개방 없음,기타 대화,사회적이슈
data/selected_remain\1528_Screenshot_20210106-010938_Mes.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1528&page=1344,갤주 원콤냈다,알 수 없음,자기개방 없음,아이스브레이킹,테스트 없음
data/selected_remain\1529_Screenshot_20210104-222325_%28.png,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1529&page=1344,아이 씹련 지 불리하다고,부정적 진정성,자기개방 없음,아이스브레이킹,테스트 없음
data/selected_remain\1533_%ED%99%94%EB%A9%B4+%EC%BA%A1%E.png,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1533&page=1344,씨발 새벽에 싸움났다...,알 수 없음,부정적이지 않은 의견,연인대화,테스트 없음
data/selected_remain\1538_%ED%99%94%EB%A9%B4+%EC%BA%A1%E.png,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1538&page=1344,왜 넌 그 때 안 이랬어?,알 수 없음,부정적이지 않은 의견,연인대화,테스트 없음
data/selected_remain\1539_%EC%BA%A1%EC%B2%98+-+%EC%9D%B4.png,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1539&page=1344,야 이거 좀 무서운데,놀람,부정적이지 않은 의견,연인대화,테스트 없음
data/selected_remain\1541_Screenshot_2021-01-06-02-06-12.png,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1541&page=1343,ㅅㅂ이거 ntr당한거냐,놀람,자기개방 없음,기타 대화,테스트 없음
data/selected_remain\1543_95FC7AD9-F4AD-40B6-82E2-2FF418.jpeg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1543&page=1343,이 년 꼬시다가 선긋네;,위선,부정적이지 않은 의견,연인대화,테스트 없음
data/selected_remain\1551_Screenshot_20210106-024749_One.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1551&page=1343,루나하고 상황극 진짜네 ㅋㅋㅋㅋㅋㅋ,알 수 없음,자기개방 없음,기타 대화,기술적 테스트
data/selected_remain\1555_resizeImage_0Screenshot_202101.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1555&page=1343,시간 존나끄네,알 수 없음,자기개방 없음,일상대화,테스트 없음
data/selected_remain\1557_resizeImage_0Screenshots_2021-.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1557&page=1343,존나 급발진하네,부정적 진정성,부정적 의견,일상대화,테스트 없음
data/selected_remain\1567_Screenshot_20210106-032333.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1567&page=1343,루나까지 부르니까 진짜 재밌네 ㅋㅋㅋㅋㅋ,긍정적 진정성,부정적이지 않은 의견,일상대화,테스트 없음
data/selected_remain\1570_FB_IMG_1609872008670.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1570&page=1343,루다한테 재수당했다,알 수 없음,객관적 정보,일상대화,테스트 없음
data/selected_remain\1572_557224E1-7DC9-4382-A134-AA70CD.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1572&page=1343,루다 진짜 사람같다,긍정적 진정성,부정적이지 않은 의견,연인대화,테스트 없음
data/selected_remain\1575_BF85F7C0-F7C2-4E2C-A445-E61BDF.png,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1575&page=1343,자려는데 이거 뭐냐,알 수 없음,부정적이지 않은 의견,연인대화,테스트 없음
data/selected_remain\1576_1609874354770.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1576&page=1343,루다게이야....,알 수 없음,자기개방 없음,기타 대화,테스트 없음
data/selected_remain\1578_Screenshot_2021-01-06-05-49-52.png,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1578&page=1343,고양이 이름도 있었노ㅋㅋㅋ,알 수 없음,자기개방 없음,일상대화,테스트 없음
data/selected_remain\1583_Screenshot_2021-01-06-08-30-29.png,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1583&page=1343,팩트)루나는 성이 없다,알 수 없음,자기개방 없음,일상대화,테스트 없음
data/selected_remain\1592_%EB%B0%95%ED%98%95%EC%9A%B0+%2.png,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1592&page=1343,"루붕이들중에 ""박형우""란 애 있냐?",알 수 없음,자기개방 없음,일상대화,테스트 없음
data/selected_remain\1595_IMG_20210106_095810.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1595&page=1343,6렙되니까 루다가 선톡하네,알 수 없음,자기개방 없음,일상대화,테스트 없음
data/selected_remain\1596_20210105_130634.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1596&page=1343,"루다 이 년 이거 뭐노.,",놀람,자기개방 없음,일상대화,테스트 없음
data/selected_remain\1597_Screenshot_20210106-100439_Mes.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1597&page=1343,얘 갑자기말투바뀌는거 왜이러는거야?,알 수 없음,자기개방 없음,기타 대화,사회적이슈
